,day,len_P0,len_P1,len_P2,len_P3
365,2.0,13.895238879622559,10.556675632351983,13.727286958781676,10.061110873812542
366,3.0,31.670386325022516,19.31469730055425,28.369119866337847,17.88536831741927
367,4.0,60.18484405012923,30.633885395945544,46.19973525064835,30.706569391452163
368,5.0,94.94451417113605,44.45199060251793,69.16906005188358,46.934731830149296
369,6.0,132.71954943079353,68.45302890904975,99.71804570944236,67.1056233073775
370,7.0,177.0136126330653,105.72297521310705,142.61086409792603,112.4274941929241
371,8.0,229.0655861747677,141.78111264821652,185.01920745834244,163.83955975861147
372,9.0,282.1430931752791,189.31352830753698,234.55797235229596,218.53178224907336
373,10.0,339.4654464465317,245.48455711598828,281.0506789155764,273.47483135511106
374,11.0,392.7641365903148,297.51195378876116,326.19238159224153,331.6933511420254
375,12.0,444.44878547280854,358.26783031248635,370.5459785071847,393.88608838492394
376,13.0,498.15390283373415,408.2203954348678,409.25780041975577,458.3542643654505
377,14.0,547.2132990585113,459.74651084599526,448.59987475928614,518.2415881947102
378,15.0,601.5970692016992,524.5671672371273,498.11218456557447,579.1259940116731
379,16.0,650.6709447284821,579.138201993549,543.7408018146438,634.9498453561324
380,17.0,699.9608910767174,628.6763652343859,600.381354896507,688.7532460924451
381,18.0,762.539161058952,669.1964190640766,649.9444135850667,746.6972285626618
382,19.0,825.6044927619055,714.5335341044167,695.856036132423,804.0826047891205
383,20.0,884.1761900134203,755.7901986281781,736.9480727746824,855.3620100585497
384,21.0,929.7632921692152,803.5289576982848,782.136449077337,901.7566268259909
385,22.0,983.6038394229581,844.1855999233467,826.203993751072,942.0648279698344
386,23.0,1032.8933407922825,882.7944242516892,865.253651893351,987.3428647565788
387,24.0,1087.1643395289882,929.8563250393213,906.9224140670692,1020.8629965137112
388,25.0,1131.374525257948,972.8775814445924,943.7389729118263,1065.1488683222674
389,26.0,1180.0396823812862,1018.3125572363698,979.4577499885972,1105.554206991545
390,27.0,1228.144848211647,1053.38468682579,1018.6435961517575,1146.0623355055282
391,28.0,1285.6576015331743,1092.2171562848146,1064.8304862032746,1194.6958606658136
392,1.0,5.112238265282714,4.971321581713981,3.5966357793759194,3.8161598776810175
393,2.0,12.601687497386378,10.215785788584844,11.148445173142635,9.665294568740077
394,3.0,23.941545356777308,24.85638536234876,21.738093438423718,19.557096237905494
395,4.0,43.778764185716206,47.978724638447105,32.73386750765365,34.50813710344195
396,5.0,73.15536460924073,74.95394749026325,49.678380097174724,53.97314894556586
397,6.0,105.94236097365737,118.1210522881828,81.22920793266134,90.27800538695807
398,7.0,146.80685871013947,161.99417034557277,113.65799158546147,125.42283305317272
399,8.0,207.45814522541312,215.65795954796766,154.3635306327024,175.90438053331832
400,9.0,269.3038460779227,269.85779357865727,199.67986414627566,234.59541769776243
401,10.0,335.0830342116052,325.73410508661016,256.42889044690844,297.0722854093299
402,11.0,405.419499413454,378.7025998755897,308.43909525295805,362.4058305186825
403,12.0,460.1307832704248,433.91744917280516,359.16019103535587,427.4276703658117
404,13.0,525.8198864436234,490.96062697163427,408.29186852645137,499.1396998090056
405,14.0,586.1661877215586,543.1268452357043,462.18523802042904,572.8337558199348
406,15.0,642.0829724756725,591.6601996007223,515.8252880412876,642.7658262846033
407,16.0,702.9313492605079,644.1882629982031,564.9663443151678,709.1892111835057
408,17.0,764.6338569737516,701.7628074285174,622.969188408512,762.9969840507049
409,18.0,821.4471188030901,754.2534923396029,691.5162720278536,819.5049995588824
410,19.0,874.5202525934326,802.1447284524486,749.7756601354167,868.5902549492916
411,20.0,925.9229348884296,862.637857370483,818.4762040490505,915.6993085200972
412,21.0,974.8763741314024,916.6935754699635,869.2672856730824,960.3971351233437
413,22.0,1009.769380365802,963.3253975773,920.8376897171358,1007.4778270915479
414,23.0,1057.9888763873878,1013.7716316813128,962.5689078031907,1056.6668439906211
415,24.0,1097.1800352508803,1060.6312875809208,1013.068560558139,1105.6834991804612
416,25.0,1143.496466727575,1099.6146453832507,1073.2443188798957,1161.3833167583484
417,26.0,1191.9811567717288,1148.0864422609623,1138.700206013723,1208.5818164548555
418,27.0,1229.8069787416143,1188.5870632627054,1199.1339045911513,1250.999833569189
419,28.0,1272.6737239508714,1233.3106399623082,1251.9039365919793,1299.8257963918754
420,1.0,3.8166299053379342,3.6935348289032035,3.6728012846551605,5.33950660984912
421,2.0,10.045282671924399,7.527475855940126,11.191742455637248,13.88461725939891
422,3.0,18.93619739829475,16.00958185421344,18.948697822437946,32.90335775400793
423,4.0,35.77996047583745,31.60981870874054,36.689906495377876,50.11259075181058
424,5.0,55.62429345756424,50.548727284272864,50.412367110658195,75.10069061753924
425,6.0,86.57497431644988,79.29230035473964,70.72441203558084,107.84010127267811
426,7.0,124.31604699093373,113.9202048667533,106.90852909247504,147.59826100634712
427,8.0,168.96316986869704,164.20661181222303,153.81712054096292,190.98488972307268
428,9.0,223.0594311289352,206.65411033132028,202.1177166803606,243.70610749613633
429,10.0,268.0950049469593,259.4261755044705,264.2083218465682,300.8777147163016
430,11.0,318.4615956047767,318.64065040892024,326.9831811422457,355.8048275758234
431,12.0,373.4504483629577,374.9468148940998,391.6509886472985,408.67259870016795
432,13.0,438.5092745601741,427.0727121166318,450.33090564709255,456.44445164168604
433,14.0,499.492386315565,478.8074330609934,510.3175301360685,508.63933524326916
434,15.0,563.8906466835531,537.9726386222934,557.4717911511935,568.3294701763109
435,16.0,627.7802705685352,597.1357627023185,615.9418600236834,626.3259823422661
436,17.0,684.2385304159102,658.1164543496519,667.5590632336211,677.4320945625443
437,18.0,731.7827278481258,710.2793238506626,722.378245282103,727.0896374282121
438,19.0,794.097265585424,751.8835239498537,779.2622574005937,779.3919075058348
439,20.0,847.1317550425806,798.1034235831498,837.7908101883602,828.6759075454318
440,21.0,894.2701540657456,838.4667347628392,881.9568423134951,875.894481533503
441,22.0,947.8810639224117,874.7910525548099,930.4053365473893,924.5651853183538
442,23.0,984.5715042507229,918.1988757307079,982.0504068359473,966.8599500191634
443,24.0,1028.9788578520934,958.0202322680602,1021.9417835393106,1011.6673585270054
444,25.0,1072.2718682301957,1002.4169396110691,1066.1071422007317,1053.409454031563
445,26.0,1108.7686585061572,1051.5594185822779,1105.0823924339525,1091.2780992207827
446,27.0,1149.741525122896,1095.8058124812567,1143.384378953637,1137.2159204981954
447,28.0,1182.174920090226,1143.6213195633154,1173.8300731635813,1185.9276908179236
448,1.0,5.344173954994191,5.0245484642530345,4.0,4.0
449,2.0,13.596390765770197,15.035354151076183,8.279328578411661,7.943245565668422
450,3.0,27.579828544597387,27.455394577550965,18.159023060114713,16.76829816015915
451,4.0,42.251555978728376,42.565650299053765,33.86188024938593,33.59390019466521
452,5.0,65.16528480749143,66.82146253003961,52.22454591209528,54.18950989348001
453,6.0,95.10422556050958,94.76755828490096,81.99091534342536,80.57702386238303
454,7.0,129.75182030210186,130.35524201504134,115.1459575314331,108.36032308682589
455,8.0,178.10753648337607,181.3870396284787,155.7690217485774,157.26068712749006
456,9.0,238.67902518347358,245.59131179228424,208.0883559229252,199.10467093365966
457,10.0,292.0304863404432,308.01919802500475,266.6509886686117,255.7643781668179
458,11.0,359.1165252330378,371.2200040495627,322.15358315068914,319.44247482872197
459,12.0,425.2104203977673,433.2931721435024,371.40982098567963,370.62621678877656
460,13.0,478.0332903742153,492.1549791931743,425.3787502969042,426.7630195297398
461,14.0,530.3361883298348,557.457554126085,477.6965408695243,476.42574561012805
462,15.0,583.5543305721966,612.2463401061979,532.0343939025397,531.7691463192809
463,16.0,628.8259360388906,668.433871566942,582.7800766937127,586.7604592640729
464,17.0,675.8527082972631,723.9445094062171,633.4375951584835,642.9444251398335
465,18.0,734.0055566550575,768.0808563570845,680.8665751489062,697.5028457293126
466,19.0,781.9326691983365,817.5216413660919,720.223316499088,748.1603461450693
467,20.0,832.3461595942902,860.7664472353063,762.0932880695452,794.7431440795117
468,21.0,880.8885271845946,906.4331324147205,811.7687482684373,835.5901789935629
469,22.0,918.6673009766075,949.5906864460001,865.9149546223583,881.3506904689305
470,23.0,964.056250348081,990.9946265844914,912.2046595485243,918.9317180285334
471,24.0,1002.0779179837468,1028.1776619172651,958.722691731919,959.1003901490719
472,25.0,1048.6112085567506,1070.3584599308824,1004.0362617178557,1004.5177112822975
473,26.0,1086.3109052989646,1114.85478888865,1047.3729775273334,1045.5125681289906
474,27.0,1123.3489572675421,1153.7323101299207,1088.7982628914729,1082.953048990004
475,28.0,1162.3764692613995,1196.1917006642207,1125.8879171607164,1121.6340924850733
476,1.0,5.344938199616273,3.7249010020887274,5.341378008529789,4.89520299334405
477,2.0,10.765299443232983,9.447846601062956,17.91011867237115,11.042918728841782
478,3.0,24.788673747409277,22.36505773898767,32.083042913449916,27.072369488357154
479,4.0,40.68854119728492,35.2417232766196,51.67494439704319,44.244003623075194
480,5.0,57.62594409844086,56.81956620281082,75.18369787139233,61.13457428591589
481,6.0,83.78081175416722,75.73372583888263,105.24183823978937,89.40268704436339
482,7.0,121.006153120065,106.91657184939206,146.3876400161607,117.09208630421354
483,8.0,163.4618021009752,150.51501806776426,196.51411537803858,157.28124839625318
484,9.0,215.1741306976816,197.35502587087453,242.92497574336264,210.0006310480374
485,10.0,274.38275844556387,247.03285382509281,301.2366517429143,262.7223942822847
486,11.0,327.6085808622472,304.5398187498241,352.70827977266106,320.01107313854084
487,12.0,387.21960390370623,357.3171888037922,407.0156021902389,370.97628950072044
488,13.0,447.8557448318502,401.36373853865416,463.59658608418226,428.1849337071155
489,14.0,521.2342871399899,447.92244315333676,525.1407842713969,474.8806316573453
490,15.0,581.4169215448255,496.2096296643162,591.0147016946108,516.0074810610706
491,16.0,643.8060961170476,542.0018337235666,642.1555864445762,554.2942286991757
492,17.0,701.9605328045002,593.7715465398398,694.4988446689397,602.4681800002448
493,18.0,760.0497951191705,642.7804739308228,748.8065211234338,645.1961258255603
494,19.0,807.809488088643,699.1676287238172,794.6488865400258,691.4646392723364
495,20.0,863.109953214476,748.4872624314253,844.9127255219446,730.6263981422161
496,21.0,921.9134626179944,802.4545739949074,888.3361160859718,769.8216047503505
497,22.0,972.1730854032282,843.6909678039466,925.042418776908,811.9153442644879
498,23.0,1021.1565593217449,887.1611934380912,964.8863057150187,844.3449768398085
499,24.0,1059.9878962328366,925.335757845635,1004.823199738134,880.0655449338002
500,25.0,1107.6433558486817,965.8001851865681,1041.8391447756137,925.5118455897376
501,26.0,1167.120809374993,1007.2468835779913,1076.341582878545,974.686596130345
502,27.0,1209.9020809714768,1044.7494582703307,1103.6697530850238,1018.8737306847511
503,28.0,1257.8523929590378,1091.4807358928786,1135.0229915103891,1055.1137756508442
504,1.0,4.868193012991066,4.127585548186083,4.189570419794647,3.816450350803121
505,2.0,13.893517118833216,11.599440082697784,13.158363295432443,8.379037890827854
506,3.0,28.96622617526157,26.1636262480008,25.111410031149223,14.464961070290803
507,4.0,50.668215796538135,37.81616742024626,42.89789374761784,32.72644169882974
508,5.0,79.3729581589299,56.5090603406225,61.19565260397096,50.99553575680061
509,6.0,112.27958084236406,83.41824409321254,85.23912339836895,69.76999727958273
510,7.0,150.15787453713642,109.28387968390737,119.4687062644541,105.90485059610609
511,8.0,196.29740778077917,149.6528294698707,155.75688411562143,156.72154082151266
512,9.0,246.7186633727828,198.45428280037706,191.8498367201412,201.83542406090064
513,10.0,300.9951922390893,240.25266747129442,246.88209680053995,248.77465864421427
514,11.0,356.49253936145385,290.1375133950296,298.87284115569673,295.3204547182114
515,12.0,419.8238458694161,340.6947813063009,349.9980605999147,353.2674296636918
516,13.0,474.9499463782385,392.6085983843736,406.9751591214216,406.4634031873026
517,14.0,542.2690127981625,444.20236585039356,450.7263974483426,471.29444862582017
518,15.0,605.816986757617,495.7164403328659,494.2744573557699,539.7013933267498
519,16.0,667.2171435188784,552.0627071924343,538.1215511058163,608.2038730422717
520,17.0,719.5845802541098,609.5636831809263,586.0687462646015,660.7638472818654
521,18.0,774.2115390192546,660.0290949003979,628.2356786961999,711.6056408200511
522,19.0,819.7449575840571,709.4756767611298,674.0197070960999,758.8810906562508
523,20.0,867.103796791792,758.0575428621372,733.9292516690157,802.1901833632364
524,21.0,909.3887996111366,802.5651535260597,783.1826317773794,854.4771494658022
525,22.0,951.1786597291116,847.7641911096673,824.904050166061,902.9616959895034
526,23.0,988.8597880918095,890.859049905862,862.3373104052112,945.5032179560855
527,24.0,1032.42721746842,933.055241477311,902.790555026486,983.9431978443414
528,25.0,1076.662652967314,970.4532199223295,942.2415327573749,1030.0911146436301
529,26.0,1119.8843513311315,1006.6006994951887,984.8437136764803,1070.0953116628673
530,27.0,1162.530288032956,1035.2849854354345,1021.3345046279596,1106.6202880360288
531,28.0,1198.7333841960694,1067.1004042934173,1058.1297830535586,1138.0420434956388
532,1.0,4.08309476115922,6.097871127004564,4.535277781931884,5.345024742172514
533,2.0,8.048032447211934,16.674267754752535,13.213734172987618,11.485473522925973
534,3.0,17.121233724207457,29.224673136549455,27.90275369525968,27.593118820403735
535,4.0,29.68029927242581,47.25811085443037,43.362367727396254,49.63439931658413
536,5.0,46.78123969608262,69.19069973355002,65.92569393267387,77.92553806323475
537,6.0,71.9292580367868,103.13471131797861,99.92340292783454,105.28728107772237
538,7.0,108.07099782554039,146.2665937155957,137.0070300285122,146.80581098757105
539,8.0,154.23921136962966,200.69559692883638,184.15567895959958,193.2821088569214
540,9.0,208.3843208185487,250.51926779109294,232.8327459084107,242.44570331183027
541,10.0,271.9836181932137,306.72455289203447,286.9287499094015,305.4249409398816
542,11.0,329.5447484181926,362.5132432183634,347.1242752389726,364.7337052443578
543,12.0,385.8254276664299,410.5970619974715,410.25742868076486,419.42036476144335
544,13.0,445.07580394024114,455.3259187970881,472.90724021255545,470.98608449046793
545,14.0,504.8684246287045,505.5119243940241,525.0934724444475,523.6734077365188
546,15.0,567.539465554657,562.194553152545,568.4199923437919,578.1198118061147
547,16.0,633.6788492317911,614.7023009035645,614.8668503189249,629.4400892299499
548,17.0,687.7985617267196,663.3942024219841,662.7073743077162,680.0728084369888
549,18.0,744.9722447238195,713.2096081393544,715.6190834688045,733.7223267806821
550,19.0,798.1847083916668,758.2634560792249,763.3934003487817,796.1004563731522
551,20.0,848.8955638318314,804.2235754769745,809.2318612589145,849.4252766741408
552,21.0,896.3955794926651,845.292598523592,853.9644500819907,903.4016100755454
